,odom,height
151,153.98036861922262,15.443518656870951
152,155.03257407489622,15.527891075512882
153,156.0762623471036,15.612965344751649
154,157.21618015543913,15.704888307253816
155,158.24233779623927,15.794814782851667
156,159.26194721571926,15.883215295396178
157,160.3717115962046,15.98795561075477
158,161.37249605953022,16.08029290267968
159,162.46249916459732,16.181157473125765
160,163.44528399183645,16.266964020100907
161,164.41888106897525,16.354464330958685
162,165.4807832799578,16.45169735015265
163,166.43669864160972,16.541547612359146
164,167.38509084255293,16.631046937510412
165,168.41937071999374,16.725533515935016
166,169.35227092899606,16.808883586734332
167,170.369151997307,16.898945192901337
168,171.28026930626834,16.979121678056146
169,172.16954009604254,17.050250122889835
170,173.14261639977042,17.129997432316298
171,174.00469544698666,17.199173194999084
172,174.8635938488504,17.269462810064383
173,175.79821873880113,17.345334984810734
174,176.64353085236394,17.412878134729965
175,177.56085467833762,17.48124318853344
176,178.38861505272473,17.540745203088612
177,179.211192437564,17.59826362038116
178,180.11161244033028,17.662692052554046
179,180.93023626675742,17.724131922866725
180,181.8273264336999,17.79124581983665
181,182.64183190763873,17.850579942288793
182,183.4534251883424,17.91249284546401
183,184.34873766295942,17.979927041535944
184,185.15825630895725,18.04963716897178
185,185.96955861539172,18.106468759828896
186,186.86424099773095,18.166929547724948
187,187.6818822237297,18.22072433054558
188,188.58270025341878,18.28057447587576
189,189.40566963418837,18.33110364452072
190,190.2326125034816,18.37697874619291
191,191.15237563923858,18.419097476745154
192,191.99559465170157,18.46085208539486
193,192.84772583076443,18.502697941157987
194,193.79579339644565,18.551956718373898
195,194.66834901140695,18.592077562264507
196,195.63967191491778,18.63330936990885
197,196.53470874774615,18.66850083615594
198,197.44143664444016,18.70466844289551
199,198.4516133857781,18.742099460565253
200,199.38215049341858,18.77429893784209
201,200.32319789432057,18.805384163782193
202,201.37177918340964,18.838922866089586
203,202.33626957036833,18.869732623043518
204,203.41081375089578,18.904933631894114
205,204.3992599247989,18.941098431105612
206,205.39932651704635,18.984999217200123
207,206.51271836224564,19.031917919941616
208,207.5367420830999,19.07238489707747
209,208.67460970432126,19.111902518296198
210,209.71804665948764,19.152949041440138
211,210.7732515222507,19.192469451530624
212,211.94667711771478,19.235206246347946
213,213.02554084507366,19.26785980706905
214,214.23167475224136,19.30083046767771
215,215.3372322712437,19.32313824559601
216,216.45263528308746,19.34160074951522
217,217.69689027541074,19.355955352761832
218,218.8381745213658,19.373349490041317
219,219.99649572677998,19.389370171208405
220,221.2866779335217,19.400916653247208
221,222.47245955222218,19.411703309212896
222,223.7803879153667,19.427018705974486
223,224.98189583524828,19.43986536058039
224,226.18997393163298,19.45361233808583
225,227.53329399718896,19.468912562291433
226,228.76786062279047,19.481728745783123
227,230.01242527929838,19.499992332999824
228,231.39124330450792,19.52899513626982
229,232.65506858960828,19.55415589030757
230,234.05922495471435,19.58724816218952
231,235.34608905626982,19.62238825355975
232,236.64308633064272,19.667141495115228
233,238.08289155975297,19.720192339083052
234,239.4072111669584,19.780662155651843
235,240.73902517622807,19.841422066667317
236,242.21186407838798,19.905749666280617
237,243.55735357616126,19.965380799275
238,245.04978212432977,20.04040495482005
239,246.41650387093165,20.105315670070205
240,247.79096641990398,20.165404805978493
241,249.31301293455135,20.235394188892066
242,250.7064318177397,20.304822288775814
243,252.10990621807454,20.38029304546261
244,253.65876618902703,20.46685442251145
245,255.0817598110978,20.555646658839404
246,256.65011432517707,20.661465512098896
247,258.0888710493681,20.759520932806577
248,259.5295073919677,20.8606137658603
249,261.1237457266609,20.977131377173436
250,262.5760661121932,21.08396337979109
251,264.1814290960543,21.20792944676852
252,265.64193076978034,21.323445740031005
253,267.1060702169904,21.44186215031033
254,268.72398343201496,21.581639749988792
255,270.19608637134485,21.714508228728835
256,271.67444651685315,21.851909375329868
257,273.2999215765796,22.00299689036969
258,274.78292208262695,22.141361203178338
259,276.41553410467463,22.294159560405497
260,277.90543140700055,22.43786604678776
261,279.39556624967076,22.586685054549207
262,281.0392624138754,22.76054299597964
263,282.5328028261768,22.917069200162192
264,284.02043650875197,23.07225335583417
265,285.64682792987753,23.242543375872344
266,287.11258408735927,23.393594250191452
267,288.70993154160493,23.553937705111267
268,290.14944698509396,23.69911595392653
269,291.58149930554015,23.84759096868381
270,293.1421784449836,24.00989072710014
271,294.5500184742977,24.15288984953583
272,295.94405052543993,24.291770172047297
273,297.4637701947576,24.43899765033872
274,298.8311308422388,24.567290527908952
275,300.1865488433193,24.69364647244954
276,301.6627197147557,24.82955535642131
277,302.9918526639379,24.952434300041553
278,304.4389944520944,25.085339211636477
279,305.74289242623837,25.204664557783204
280,307.03292791567554,25.319077337571024
281,308.434356873334,25.444691179223593
282,309.6956500509732,25.564613872428914
283,310.94496727313606,25.694836874971124
284,312.3055429634875,25.844637987264164
285,313.5299859009041,25.97809716906979
286,314.86736575359095,26.124832759691934
287,316.07294456080837,26.256782674521315
288,317.2704904249887,26.3854830109851
289,318.57590185477784,26.5244998031487
290,319.7535844195027,26.648501553428538
291,320.9204076359586,26.770062367664003
292,322.19281510160914,26.911598494594617
293,323.33696733316424,27.04191898829824
294,324.5832548351507,27.177703566626317
295,325.70122050329525,27.297175681783223
296,326.806014045689,27.408743940800065
297,328.0058700667693,27.52627961517649
298,329.0835571931368,27.631805488882257
299,330.14859251572506,27.740596662878794
300,331.30560849007526,27.859627558089723
301,332.3503658537674,27.96706059958396
302,333.49208511473574,28.102036831678188
303,334.52169373857555,28.219037024678208
304,335.5395190277562,28.320289935497946
305,336.6474142068834,28.422398140472758
306,337.6465814082894,28.51431212082452
307,338.63978958659555,28.60984219946767
308,339.72493617718703,28.71762573099678
309,340.7054891535373,28.81278900614396
310,341.77623696192194,28.919396831268084
311,342.74529571325627,29.016008941646977
312,343.71123808989506,29.115764098073406
313,344.7692990036723,29.228886350931873
314,345.7271118153992,29.32940370180328
315,346.6807889214398,29.425465015720842
316,347.7286510575148,29.533626815984448
317,348.6779411854693,29.633700331419018
318,349.71933432500254,29.74166281818254
319,350.66320056972205,29.839584024209916
320,351.6041412201508,29.935566952676723
321,352.63472336173857,30.035166267218667
322,353.57013052155645,30.12608254120689
323,354.5038122298155,30.22055369258197
324,355.52836898985527,30.325080265421224
325,356.4584517030044,30.422327728728938
326,357.38703816322175,30.523175829911803
327,358.40655785629974,30.629242270664204
328,359.3307010743455,30.722597514845155
329,360.3453357456032,30.820713347764276
330,361.26577200681095,30.911397601784547
331,362.1837390225501,31.002737677697507
332,363.18880225338717,31.100760662517555
333,364.09647239909935,31.188315644605687
334,365.09212530861976,31.288321222196135
335,366.00057398604497,31.380178153967375
336,366.9126119138285,31.46983754499838
337,367.9199745616147,31.562716112202114
338,368.84281073184235,31.64968949028475
339,369.76985772572465,31.738829391699475
340,370.7973969273091,31.841488179447428
341,371.7332531424418,31.934228731787208
342,372.7697399350616,32.04097637015054
343,373.71380063979484,32.14343610835985
344,374.66133692060737,32.247040010881776
345,375.70656707708963,32.36268261568282
346,376.65780661127485,32.45923653392019
347,377.61075522843436,32.552280744472796
348,378.6604754621811,32.66075078383449
349,379.61610869132545,32.760004472845324
350,380.6647140243904,32.8667035512773
351,381.6157887148761,32.96519343129317
352,382.5664422535305,33.061287169246754
353,383.61335949235644,33.168106659406746
354,384.56429241345364,33.26952453890217
355,385.51518208590875,33.368744647614534
356,386.5592002458358,33.47318187724635
357,387.5082105480394,33.56738068091418
358,388.55150945626536,33.675356772934364
359,389.5001743872003,33.77758071295349
360,390.4477909065826,33.87901074173135
361,391.4903394488889,33.98941125683026
362,392.43775420130765,34.089131264451325
363,393.38439519759964,34.18856091845957
364,394.4220453880344,34.294153525305596
365,395.36233184939135,34.38984400439222
366,396.39369131764266,34.49172788956349
367,397.32599917616756,34.58898924772773
368,398.2550296820264,34.68553306534811
369,399.26964248741507,34.78810240807572
370,400.1897772719802,34.882738217628074
371,401.1981769324544,34.98164445426866
372,402.11107383792114,35.066498465190556
373,403.0215017533666,35.14823932492632
374,404.01883107728054,35.23914863905036
375,404.92419818762835,35.32218568126243
376,405.8265459207934,35.401010930145695
377,406.81883744893594,35.48477790594865
378,407.7143521163927,35.56018445888404
379,408.61328378962054,35.63679602746717
380,409.6019927342428,35.72143142434748
381,410.50338817289594,35.798667656053034
382,411.4959579275345,35.88029607466523
383,412.4020750210365,35.95272499986081
384,413.31511827532427,36.03426229696745
385,414.32521008054675,36.12653885777866
386,415.242767269165,36.203497913585544
387,416.25357261261735,36.28484901723822
388,417.17180311877297,36.35300354245808
389,418.0940162815877,36.425247110354036
390,419.1095840021665,36.50531635121749
391,420.035129760661,36.58131341821933
392,420.9608725193387,36.65242761356612
393,421.98019074272185,36.726819927591905
394,422.9089234405043,36.79074676348301
395,423.93288778613913,36.85656311441753
396,424.86671893337115,36.91174625354848
397,425.8027037855195,36.968241449744674
398,426.8391622756478,37.03427078777415
399,427.7861880874606,37.09078081536292
400,428.73479523893275,37.1460699248482
401,429.77643909060697,37.202333112024995
402,430.72516690057483,37.25278490584538
403,431.7664577455649,37.30576709263055
404,432.7125231339203,37.35592873014293
405,433.65679980177623,37.40268746559295
406,434.69437801967723,37.45093889049206
407,435.6364135899164,37.493882538612276
408,436.57822943966744,37.534903425763154
409,437.6151316492333,37.579888824081166
410,438.836152997302,37.62782899344489
411,439.58668399813536,37.654114288720244
412,440.521743743253,37.68532268185218
413,441.45866695413974,37.716027093406616
414,442.4874936083327,37.74712527988822
415,443.4236121901003,37.77874461540226
416,444.35863023992823,37.805267159845044
417,445.3883652828063,37.82652221446884
418,446.32576531144747,37.84626892189093
419,447.3602545410897,37.868438280949306
420,448.3038893497157,37.88855001150826
421,449.2513395072347,37.910766898140324
422,450.29867482478346,37.931484646704696
423,451.25476707765506,37.94814607490602
424,452.2173715202614,37.9624722659075
425,453.2818470892634,37.9798156767351
426,454.25538258417083,37.99351488431991
427,455.3299026086335,38.00170167737335
428,456.3129329128389,38.00123947934842
429,457.29960117595186,38.00094454306873
430,458.3907521227216,38.000752032761405
431,459.3874504695321,38.00164580117282
432,460.3879335216812,37.996694823364386
433,461.4940530344202,37.98603249051318
434,462.5030790314421,37.97786060071619
435,463.51737826019223,37.967368674300175
436,464.6369721687145,37.955895503513275
437,465.66072149718684,37.9412060216891
438,466.7910961013737,37.92730522279939
439,467.82262992537653,37.911378604255546
440,468.8575844210503,37.89694691614285
441,470.0021676992142,37.883105362898974
442,471.04772013991806,37.872029365094065
443,472.2015345510963,37.852449234114715
444,473.25485690531184,37.83133190990385
445,474.3128522752913,37.80969525891996
446,475.4816891690314,37.78751944866832
447,476.54761753256406,37.76145684449622
448,477.61672744710006,37.73565324479283
449,478.7984510901348,37.715078255667365
450,479.8763441300843,37.703098266537836
451,481.0682344820434,37.69323403454072
452,482.1552310011529,37.68262655057924
453,483.2447631778199,37.672507062436964
454,484.44679635534936,37.65888804225109
455,485.5429016498843,37.64956129286226
456,486.64211696640405,37.642324684738696
457,487.85325444683303,37.63689853545419
458,488.9545290355335,37.63295722752909
459,490.1643225944221,37.62621827015154
460,491.26249696500076,37.62158987723099
461,492.36180398383095,37.61786139050538
462,493.56781759678495,37.61383755650613
463,494.6610186514516,37.607926529763816
464,495.75289178002674,37.6009623140407
465,496.9517977774666,37.596556023664945
466,498.03847189397885,37.59188006004479
467,499.2303164626499,37.58143080758815
468,500.3111479457663,37.571596938512
469,501.38988304568716,37.562525762210086
470,502.57292518420905,37.55128227603032
471,503.64507781101037,37.5391742002429
472,504.71496503825955,37.526669188839435
473,505.8911584850424,37.51473833558917
474,506.9599876613033,37.50421645404843
475,508.13370018577405,37.490499915868
476,509.20114824045044,37.4804659544085
477,510.2673078988662,37.47020297721414
478,511.43845637793413,37.46063626039391
479,512.5017741535584,37.451990412401585
480,513.5644679470398,37.44407680315355
481,514.73267745509,37.43753074677363
482,515.792727531647,37.431615719530626
483,516.9588178003515,37.4310049596551
484,518.0164961508505,37.430216571833526
485,519.0728523795922,37.42797844974156
486,520.2291532417029,37.41828850194827
487,521.2780051150972,37.41292232197303
488,522.3243002374351,37.407846013139505
489,523.4690085091501,37.40535820489603
490,524.5015580591564,37.403410297591606
491,525.6259709272949,37.40345611970956
492,526.6350355777579,37.4027298518907
493,527.6322100077377,37.40111909454525
494,528.7131469413415,37.400525996206014
495,529.6813315990554,37.399954216096376
496,530.7266000441881,37.399500190141325
497,531.6624984935851,37.39699212319336
498,532.587053438236,37.39222626650587
499,533.597061255711,37.38843216094543
500,534.5115819644498,37.38601645018527
501,535.4221577681807,37.38544713671381
502,536.4197243707955,37.38147007849631
503,537.3237247272355,37.37667407233191
504,538.2244345780387,37.37372438134649
505,539.209432625413,37.37156320740063
506,540.0996975842207,37.37071944807242
507,541.0758360313714,37.36799380799047
508,541.9604078212392,37.36502906441572
509,542.8407187895899,37.362308583907364
510,543.8058080840844,37.36220767058212
511,544.6829453875654,37.3580681615891
512,545.5616808786417,37.35545442859144
513,546.5293029704317,37.35700129800043
514,547.4087494596902,37.36085735053554
515,548.3734225848937,37.363610057687055
516,549.2525427882864,37.37031986184432
517,550.1348986945425,37.376693983374835
518,551.1084988425463,37.3860540298422
519,551.9992901642232,37.395754641044775
520,552.8976584002697,37.40296787328843
521,553.8939122420071,37.41850719201025
522,554.8064503019397,37.42401087642379
523,555.8179292950053,37.41743936352373
524,556.7464126516752,37.41606031330127
525,557.6859558941975,37.424507174910175
526,558.7288411529287,37.441721869039085
527,559.6845978906942,37.45813244200512
528,560.7435594059816,37.47510152774352
529,561.7179565749616,37.488764005694364
530,562.7033543161767,37.50360059489361
531,563.8012461638746,37.52605997268475
532,564.8117222060841,37.552415158403036
533,565.9361342812002,37.58323448606794
534,566.9684981211601,37.6091303177914
535,568.0106473801194,37.632278820238184
536,569.1676125294457,37.65749572442566
537,570.226620522288,37.680948110861536
538,571.4022776457058,37.70842184725184
539,572.4734553815,37.739349938652424
540,573.5519629595151,37.77354280195671
541,574.7423609204685,37.817647167918
542,575.8258867589911,37.85985036581833
543,576.9074118786355,37.90090923825595
544,578.0980557150222,37.94588316768646
545,579.1800511371791,37.98666739002526
546,580.3707832499497,38.03341148361575
547,581.4526989688572,38.07791897310817
548,582.5335692528622,38.123403122142534
549,583.7194234986617,38.17203974232754
550,584.7936171426932,38.21578488607325
551,585.8645127585829,38.258416425237186
552,587.0391514203907,38.30896126084217
553,588.1039112805379,38.35989396623616
554,589.2716419599304,38.418831479643316
555,590.3301228543302,38.47118359968097
556,591.3878975089182,38.5226507115033
557,592.549915716616,38.58135961501583
558,593.6070744600253,38.63226222843463
559,594.6653830105002,38.68589608376911
560,595.8315721742795,38.75505716472459
561,597.1066780542842,38.82065655430576
562,598.0650748313352,38.870054301617955
563,599.129627263524,38.92797538889444
564,600.1966587278498,38.98623194335012
565,601.3709755412833,39.04890718291982
566,602.4406671382874,39.098114840666256
567,603.5114321658427,39.14597950454203
568,604.6926170850593,39.19708752479329
569,605.7688089730492,39.24287629882305
570,606.9554552140305,39.29257989032915
571,608.0360086633673,39.33917686034084
572,609.1183956581647,39.38603299544884
573,610.3094316569096,39.43871138454048
574,611.3909614877952,39.484636499994
575,612.5798172766686,39.53349997563454
576,613.6588531942132,39.57545766475647
577,614.7340635059948,39.61540126799319
578,615.9152885557825,39.65506348340388
579,616.9896589104077,39.69061207338561
580,618.0611677472942,39.72901393445743
581,619.237796126322,39.76968265649957
582,620.3058228406105,39.803781355660945
583,621.4788966815121,39.83967382403979
584,622.5400244862484,39.87162090922767
585,623.5963517212992,39.90369006710918
586,624.7546221845345,39.93790417518595
587,625.8038013023513,39.97181962641139
588,626.848195670875,40.0015543032345
589,627.9925679332598,40.028642685540945
590,629.0273424915844,40.05030569706558
591,630.1600191238159,40.07252677822301
592,631.1851820300552,40.09267934939744
593,632.2048469825284,40.1126031377034
594,633.3206601863072,40.13310037844258
595,634.3302164803504,40.15415360977195
596,635.3350246874909,40.17613770556572
597,636.433021876389,40.198588739610955
598,637.4253781512638,40.21695704951405
599,638.5100085163101,40.2331372653061
600,639.4900082730535,40.248149167667066
601,640.4654706258484,40.26192529026379
602,641.533376378279,40.27487120360874
603,642.4976344062816,40.2865572853032
604,643.4560278670295,40.29470364624831
605,644.5059538062397,40.29463472685667
606,645.4569752309346,40.29565552213792
607,646.4979542676452,40.29595305577644
608,647.4382942250386,40.298317005564996
609,648.3748374767547,40.29779743336738
610,649.39848441672,40.297866916373465
611,650.3262557693046,40.29638625617282
612,651.249519721836,40.291503059926
613,652.2671040149235,40.284217771369484
614,653.1840309654323,40.272575136349104
615,654.0969085544746,40.25955936114478
616,655.0975575813563,40.248933200157694
617,656.0034309528723,40.237397798717666
618,656.994203217537,40.22494105592712
619,657.887730061538,40.21111750399744
620,658.7738077019909,40.19915597894821
621,659.7370082520348,40.185586894511474
622,660.6044135997292,40.17226816080061
623,661.4611406763524,40.15895003047258
624,662.3921434508989,40.14561149839089
625,663.2239067151612,40.13113520783712
626,664.1249649877489,40.11325139987683
627,664.9292775827843,40.097403490291114
628,665.7226769372811,40.083219449138355
629,666.5856482246195,40.067992934397296
630,667.3645000825518,40.05606794511334
631,668.1391355225805,40.0430292431966
632,668.9876662255377,40.029771652741005
633,669.7590996475931,40.01891492463356
634,670.6048417779881,40.00699991973738
635,671.3744247076428,39.99782131664226
636,672.1422848272035,39.98794072487206
637,672.9870622463393,39.97805442478109
638,673.7543453290356,39.96934814716499
639,674.5974997667951,39.95657722755551
640,675.3620822975419,39.937967384447134
641,676.1264525571297,39.91513052028715
642,676.9672986430236,39.88639768087333
643,677.7312515882463,39.86305629768651
644,678.5744884048354,39.832567387138596
645,679.3406369639598,39.80074104068798
646,680.1075364230712,39.769677196828766
647,680.9511714428853,39.7362268058741
648,681.7207113575406,39.70809179477004
649,682.4915466359391,39.67984958112619
650,683.3428269217244,39.647648900106105
651,684.1195794635022,39.614568770225546
652,684.9781462459081,39.576400975387315
653,685.7625592218473,39.54019195288765
654,686.5503316326244,39.50331122002149
655,687.4215967215778,39.46167847887254
656,688.217183389043,39.42212682680497
657,689.096713670659,39.376327856315655
658,689.8998410859529,39.334349543898014
659,690.7075858399279,39.29429354637185
660,691.599413643628,39.247974998165546
661,692.415697874696,39.20527873481255
662,693.235289450362,39.162429754141996
663,694.1418244340641,39.11714805918926
664,694.9690981887418,39.07568735421417
665,695.8843183794397,39.02994768749845
666,696.7204923958552,38.989585438702164
667,697.5580742695639,38.947651560659
668,698.481883498163,38.896876629089306
669,699.3238371293155,38.84641335729374
670,700.1690114693727,38.801336366220255
671,701.1002906500888,38.74876110200597
672,701.9499549212794,38.7033792299777
673,702.8021029768964,38.66307884586652
674,703.7424877688778,38.62046847347044
675,704.5980153149499,38.57592697541959
676,705.5393743546523,38.52562739010493
677,706.3928902266797,38.47795940509316
678,707.2456584856974,38.430048119567815
679,708.1814197701219,38.3763795342451
680,709.0271088466143,38.32699042201703
681,709.8688202600707,38.27909790924231
682,710.7899188267249,38.22448722483078
683,711.6291948437602,38.17508609965374
684,712.5523536019006,38.11728820277864
685,713.3959108284022,38.06517245926129
686,714.2412402776827,38.01246204949622
687,715.173608778595,37.952575390512564
688,716.0235572689302,37.88993272720592
689,716.8775572079766,37.82497128842246
690,717.8228286302387,37.759684949670756
691,718.6859286810284,37.70212509576288
692,719.6392084427661,37.62939390459576
693,720.5086533731433,37.558957349192184
694,721.3812653376921,37.48479853014396
695,722.3450977570521,37.400840102734804
696,723.2248518296135,37.32520328040809
697,724.1090240535594,37.252360083587035
698,725.0865308510173,37.16835956177499
699,725.9819726607396,37.089842230989746
700,726.9734833529558,37.002456627094574
701,727.8807907946297,36.92020326733217
702,728.7935390302629,36.83694399385857
703,729.8040310975451,36.74692292347399
704,730.7288720551792,36.66551279564166
705,731.6592799784077,36.584348324472046
706,732.6891508563547,36.49370646792801
707,733.6301814600322,36.41045482251553
708,734.6717039031902,36.31470529929487
709,735.6247174458583,36.22686435287906
710,736.5826650509996,36.136339476975536
711,737.6419434832516,36.032798205950286
712,738.6115144295345,35.93884349736433
713,739.5871404065397,35.84722493910397
714,740.6692912035945,35.74745811508569
715,741.659184937551,35.65605663693648
716,742.6527936887336,35.559209653586095
717,743.7523886048796,35.44977439098611
718,744.7588967451628,35.34929915639708
719,745.8713624517407,35.238143620184985
720,746.8885782347302,35.13889309076808
721,747.9100560629558,35.04036167257817
722,749.0410381579998,34.93176087952355
723,750.073712028924,34.83189050457699
724,751.110273850207,34.728634342249734
725,752.2574569971786,34.61619420362237
726,753.307850902444,34.51899914094619
727,754.4704595832345,34.41097250106452
728,755.5300045465458,34.31100362601279
729,756.5943502841689,34.21402729917651
730,757.7701043455668,34.11218615718403
731,758.8452942196175,34.02275119213061
732,759.9242331130373,33.928190911414504
733,761.1155661598144,33.821136943112634
734,762.2018691061124,33.72502365311567
735,763.2920754419848,33.62729418394977
736,764.4971921040133,33.5161857501582
737,765.5964567436157,33.41786323663587
738,766.8109244449087,33.312051469472834
739,767.9191040292379,33.21369942438122
740,769.0328352694575,33.11180746379668
741,770.264128278751,32.9983056002325
742,771.3903202483682,32.89177472281236
743,772.5218946607787,32.78316860312046
744,773.774223903047,32.66127406881225
745,774.9166158875423,32.546244253126474
746,776.1794562147699,32.41484378424434
747,777.3334841292876,32.29712844784413
748,778.4938105397979,32.18215968974803
749,779.7766922406263,32.05767155714295
750,780.9509415342816,31.945098365066485
751,782.1302481591011,31.830785696850313
752,783.4332273159039,31.69967505999915
753,784.6237354420915,31.57642056569381
754,785.9399107991172,31.438199519969743
755,787.1422800627605,31.310779477579274
756,788.3500327148704,31.182459194618446
757,789.6850491256863,31.039919835607265
758,790.9056494676706,30.913933976958617
759,792.1333361033974,30.789000729930763
760,793.4906331394452,30.646963996842686
761,794.7312156365539,30.512493407199486
762,796.1034930118612,30.369190069296366
763,797.35903554346,30.2416163183683
764,798.6241559117951,30.12039006600483
765,800.0257086986074,29.986195835696634
766,801.3052454908809,29.856012433874554
767,802.5906749831987,29.721403824785085
768,804.0126592333426,29.57649735476903
769,805.3132094536571,29.446145676472867
770,806.7511280409666,29.300079178432412
771,808.0651560644344,29.16557692089239
772,809.3852309545798,29.03137967724129
773,810.8454164663041,28.883802164630453
774,812.1791277196064,28.74910108070526
775,813.5187344866857,28.61154621565123
776,814.9987157303289,28.456658946833585
